STATUS,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,Labels,AGE
C,F,N,Y,0.0,105750.0,Working,Secondary / secondary special,Married,House / apartment,-16539.0,-250.0,1,0.0,0.0,0.0,0,45.31232877
0,F,N,Y,0.0,105750.0,Working,Secondary / secondary special,Married,House / apartment,-16539.0,-250.0,1,0.0,0.0,0.0,0,45.31232877
0,M,Y,Y,0.0,337500.0,Working,Higher education,Married,House / apartment,-23711.0,-7494.0,1,0.0,0.0,8.0,2,64.96164384
1,M,Y,Y,0.0,337500.0,Working,Higher education,Married,House / apartment,-23711.0,-7494.0,1,0.0,0.0,8.0,2,64.96164384
C,M,Y,Y,0.0,337500.0,Working,Higher education,Married,House / apartment,-23711.0,-7494.0,1,0.0,0.0,8.0,2,64.96164384
X,M,Y,Y,0.0,337500.0,Working,Higher education,Married,House / apartment,-23711.0,-7494.0,1,0.0,0.0,8.0,2,64.96164384
C,F,N,Y,0.0,180000.0,Pensioner,Higher education,Widow,House / apartment,-22419.0,3860.5,1,0.0,0.0,1.0,1,61.42191781
0,F,N,Y,0.0,180000.0,Pensioner,Higher education,Widow,House / apartment,-22419.0,3860.5,1,0.0,0.0,1.0,1,61.42191781
X,F,N,Y,0.0,180000.0,Pensioner,Higher education,Widow,House / apartment,-22419.0,3860.5,1,0.0,0.0,1.0,1,61.42191781
X,F,N,Y,0.0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-14172.0,-3931.0,1,0.0,0.0,8.0,0,38.82739726
C,M,Y,Y,2.0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13463.0,-1193.0,1,0.0,0.0,4.0,0,36.88493151
0,M,Y,Y,2.0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13463.0,-1193.0,1,0.0,0.0,4.0,0,36.88493151
1,M,Y,Y,2.0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13463.0,-1193.0,1,0.0,0.0,4.0,0,36.88493151
X,M,Y,Y,2.0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13463.0,-1193.0,1,0.0,0.0,4.0,0,36.88493151
C,F,N,N,0.0,90000.0,Working,Higher education,Married,House / apartment,-12406.0,-1497.0,1,0.0,0.0,10.0,0,33.9890411
0,F,N,N,0.0,90000.0,Working,Higher education,Married,House / apartment,-12406.0,-1497.0,1,0.0,0.0,10.0,0,33.9890411
1,F,N,N,0.0,90000.0,Working,Higher education,Married,House / apartment,-12406.0,-1497.0,1,0.0,0.0,10.0,0,33.9890411
C,M,N,Y,0.0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997.0,-7341.0,1,0.0,0.0,8.0,0,43.82739726
0,M,N,Y,0.0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997.0,-7341.0,1,0.0,0.0,8.0,0,43.82739726
X,M,N,Y,0.0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997.0,-7341.0,1,0.0,0.0,8.0,0,43.82739726
X,M,Y,Y,0.0,202500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-10482.0,-2654.0,1,0.0,0.0,14.0,0,28.71780822
0,M,Y,Y,0.0,202500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-10482.0,-2654.0,1,0.0,0.0,14.0,0,28.71780822
0,F,N,Y,0.0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-19097.0,-674.0,1,0.0,0.0,3.0,0,52.32054795
1,F,N,Y,0.0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-19097.0,-674.0,1,0.0,0.0,3.0,0,52.32054795
X,F,N,Y,0.0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-19097.0,-674.0,1,0.0,0.0,3.0,0,52.32054795
C,F,N,Y,0.0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-19097.0,-674.0,1,0.0,0.0,3.0,0,52.32054795
C,M,Y,Y,0.0,189000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20011.0,3860.5,1,0.0,0.0,1.0,1,54.82465753
0,M,Y,Y,0.0,189000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20011.0,3860.5,1,0.0,0.0,1.0,1,54.82465753
0,F,Y,Y,0.0,380250.0,Commercial associate,Higher education,Separated,House / apartment,-20791.0,-4814.0,1,0.0,0.0,10.0,2,56.96164384
X,F,Y,Y,0.0,380250.0,Commercial associate,Higher education,Separated,House / apartment,-20791.0,-4814.0,1,0.0,0.0,10.0,2,56.96164384
1,F,Y,Y,0.0,380250.0,Commercial associate,Higher education,Separated,House / apartment,-20791.0,-4814.0,1,0.0,0.0,10.0,2,56.96164384
C,F,Y,Y,0.0,380250.0,Commercial associate,Higher education,Separated,House / apartment,-20791.0,-4814.0,1,0.0,0.0,10.0,2,56.96164384
C,F,Y,N,1.0,166500.0,State servant,Higher education,Married,House / apartment,-14489.0,-5819.0,1,0.0,0.0,11.0,0,39.69589041
0,F,Y,N,1.0,166500.0,State servant,Higher education,Married,House / apartment,-14489.0,-5819.0,1,0.0,0.0,11.0,0,39.69589041
C,F,N,N,2.0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12189.0,-309.0,1,0.0,0.0,14.0,0,33.39452055
0,F,N,N,2.0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12189.0,-309.0,1,0.0,0.0,14.0,0,33.39452055
X,F,N,N,2.0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12189.0,-309.0,1,0.0,0.0,14.0,0,33.39452055
C,M,Y,Y,1.0,189000.0,Working,Incomplete higher,Married,House / apartment,-15287.0,-2501.0,1,0.0,0.0,1.0,0,41.88219178
0,M,Y,Y,1.0,189000.0,Working,Incomplete higher,Married,House / apartment,-15287.0,-2501.0,1,0.0,0.0,1.0,0,41.88219178
X,M,Y,Y,1.0,189000.0,Working,Incomplete higher,Married,House / apartment,-15287.0,-2501.0,1,0.0,0.0,1.0,0,41.88219178
C,F,Y,Y,0.0,121500.0,State servant,Secondary / secondary special,Married,House / apartment,-19988.0,-3231.0,1,0.0,0.0,3.0,0,54.76164384
0,F,Y,Y,0.0,121500.0,State servant,Secondary / secondary special,Married,House / apartment,-19988.0,-3231.0,1,0.0,0.0,3.0,0,54.76164384
X,M,Y,Y,0.0,135000.0,Working,Higher education,Married,House / apartment,-11746.0,-401.0,1,0.0,0.0,10.0,0,32.18082192
0,M,Y,Y,0.0,135000.0,Working,Higher education,Married,House / apartment,-11746.0,-401.0,1,0.0,0.0,10.0,0,32.18082192
1,M,Y,Y,0.0,135000.0,Working,Higher education,Married,House / apartment,-11746.0,-401.0,1,0.0,0.0,10.0,0,32.18082192
C,M,Y,Y,0.0,135000.0,Working,Higher education,Married,House / apartment,-11746.0,-401.0,1,0.0,0.0,10.0,0,32.18082192
X,F,N,Y,1.0,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12101.0,-1009.0,1,0.0,0.0,3.0,0,33.15342466
1,F,N,Y,1.0,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12101.0,-1009.0,1,0.0,0.0,3.0,0,33.15342466
0,M,Y,N,1.0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13902.0,-1589.0,1,0.0,0.0,1.0,0,38.08767123
X,M,Y,N,1.0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13902.0,-1589.0,1,0.0,0.0,1.0,0,38.08767123
0,M,N,Y,2.0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11004.0,-2746.0,1,0.0,0.0,3.0,0,30.14794521
X,M,N,Y,2.0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11004.0,-2746.0,1,0.0,0.0,3.0,0,30.14794521
C,F,Y,Y,0.0,380250.0,Working,Incomplete higher,Civil marriage,House / apartment,-12458.0,-2076.0,1,0.0,0.0,14.0,2,34.13150685
X,F,Y,N,0.0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9332.0,-1497.0,1,0.0,0.0,14.0,0,25.56712329
X,F,N,Y,1.0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18797.0,3860.5,1,0.0,0.0,1.0,1,51.49863014
0,F,N,Y,0.0,238500.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-17697.0,-1892.0,1,0.0,0.0,2.0,0,48.48493151
X,F,Y,Y,1.0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348.0,-1436.0,1,0.0,0.0,12.0,0,31.09041096
C,F,Y,Y,1.0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348.0,-1436.0,1,0.0,0.0,12.0,0,31.09041096
0,F,Y,Y,1.0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348.0,-1436.0,1,0.0,0.0,12.0,0,31.09041096
1,F,Y,Y,1.0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348.0,-1436.0,1,0.0,0.0,12.0,0,31.09041096
C,F,N,Y,0.0,184500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13337.0,-2593.0,1,0.0,0.0,8.0,0,36.53972603
0,F,N,Y,0.0,184500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13337.0,-2593.0,1,0.0,0.0,8.0,0,36.53972603
X,F,N,Y,0.0,184500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13337.0,-2593.0,1,0.0,0.0,8.0,0,36.53972603
X,F,N,N,0.0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23240.0,3860.5,1,0.0,0.0,1.0,1,63.67123288
C,F,N,Y,0.0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20689.0,3860.5,1,0.0,0.0,1.0,1,56.68219178
0,F,N,Y,0.0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20689.0,3860.5,1,0.0,0.0,1.0,1,56.68219178
C,M,Y,Y,0.0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10716.0,-1254.0,1,0.0,0.0,8.0,0,29.35890411
0,M,Y,Y,0.0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10716.0,-1254.0,1,0.0,0.0,8.0,0,29.35890411
C,F,N,N,0.0,225000.0,Commercial associate,Higher education,Married,House / apartment,-18852.0,-7037.0,1,0.0,0.0,0.0,0,51.64931507
0,F,N,N,0.0,225000.0,Commercial associate,Higher education,Married,House / apartment,-18852.0,-7037.0,1,0.0,0.0,0.0,0,51.64931507
X,F,N,N,0.0,225000.0,Commercial associate,Higher education,Married,House / apartment,-18852.0,-7037.0,1,0.0,0.0,0.0,0,51.64931507
0,F,N,Y,0.0,380250.0,Commercial associate,Higher education,Married,House / apartment,-16502.0,-1040.0,1,0.0,0.0,10.0,2,45.2109589
X,F,N,Y,0.0,380250.0,Commercial associate,Higher education,Married,House / apartment,-16502.0,-1040.0,1,0.0,0.0,10.0,2,45.2109589
C,F,N,Y,0.0,380250.0,Commercial associate,Higher education,Married,House / apartment,-16502.0,-1040.0,1,0.0,0.0,10.0,2,45.2109589
C,F,N,Y,0.0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15124.0,-431.0,1,0.0,0.0,3.0,0,41.43561644
0,F,N,Y,0.0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15124.0,-431.0,1,0.0,0.0,3.0,0,41.43561644
1,F,N,Y,0.0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15124.0,-431.0,1,0.0,0.0,3.0,0,41.43561644
X,F,N,Y,0.0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15124.0,-431.0,1,0.0,0.0,3.0,0,41.43561644
C,F,N,Y,0.0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17732.0,3860.5,1,0.0,0.0,1.0,1,48.58082192
X,F,N,Y,0.0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17732.0,3860.5,1,0.0,0.0,1.0,1,48.58082192
C,F,Y,Y,0.0,225000.0,Working,Higher education,Married,House / apartment,-16589.0,-1497.0,1,0.0,0.0,3.0,0,45.44931507
0,F,Y,Y,0.0,225000.0,Working,Higher education,Married,House / apartment,-16589.0,-1497.0,1,0.0,0.0,3.0,0,45.44931507
X,F,Y,Y,0.0,225000.0,Working,Higher education,Married,House / apartment,-16589.0,-1497.0,1,0.0,0.0,3.0,0,45.44931507
X,F,N,N,0.0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-20627.0,-1285.0,1,0.0,0.0,3.0,0,56.51232877
0,F,N,N,0.0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-20627.0,-1285.0,1,0.0,0.0,3.0,0,56.51232877
C,F,N,N,0.0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-20627.0,-1285.0,1,0.0,0.0,3.0,0,56.51232877
C,M,Y,Y,0.0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-20186.0,-827.0,1,0.0,0.0,8.0,2,55.30410959
0,M,Y,Y,0.0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-20186.0,-827.0,1,0.0,0.0,8.0,2,55.30410959
0,M,N,Y,0.0,193500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9070.0,-401.0,1,0.0,0.0,14.0,0,24.84931507
X,M,N,Y,0.0,193500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9070.0,-401.0,1,0.0,0.0,14.0,0,24.84931507
C,F,N,Y,1.0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16591.0,-7583.5,1,0.0,0.0,3.0,0,45.45479452
1,F,N,Y,1.0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16591.0,-7583.5,1,0.0,0.0,3.0,0,45.45479452
0,F,N,Y,1.0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16591.0,-7583.5,1,0.0,0.0,3.0,0,45.45479452
X,F,N,Y,1.0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16591.0,-7583.5,1,0.0,0.0,3.0,0,45.45479452
0,M,Y,Y,0.0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-23215.0,-523.0,1,0.0,0.0,6.0,0,63.60273973
1,M,Y,Y,0.0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-23215.0,-523.0,1,0.0,0.0,6.0,0,63.60273973
X,M,Y,Y,0.0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-23215.0,-523.0,1,0.0,0.0,6.0,0,63.60273973
1,F,Y,Y,0.0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18458.0,-2104.0,1,0.0,0.0,3.0,0,50.56986301
C,M,N,Y,1.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16244.0,-1254.0,1,0.0,0.0,1.0,0,44.50410959
X,M,N,Y,1.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16244.0,-1254.0,1,0.0,0.0,1.0,0,44.50410959
0,M,N,Y,1.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16244.0,-1254.0,1,0.0,0.0,1.0,0,44.50410959
C,M,Y,N,1.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-8750.0,-1589.0,1,0.0,0.0,8.0,0,23.97260274
0,M,Y,N,1.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-8750.0,-1589.0,1,0.0,0.0,8.0,0,23.97260274
1,M,Y,N,1.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-8750.0,-1589.0,1,0.0,0.0,8.0,0,23.97260274
X,M,Y,N,1.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-8750.0,-1589.0,1,0.0,0.0,8.0,0,23.97260274
X,M,N,N,0.0,380250.0,Working,Secondary / secondary special,Married,House / apartment,-18326.0,-2897.0,1,0.0,0.0,10.0,2,50.20821918
C,F,Y,Y,1.0,270000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11978.0,-1558.0,1,0.0,0.0,10.0,0,32.81643836
1,F,Y,Y,1.0,270000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11978.0,-1558.0,1,0.0,0.0,10.0,0,32.81643836
0,F,Y,Y,1.0,270000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11978.0,-1558.0,1,0.0,0.0,10.0,0,32.81643836
X,F,Y,Y,1.0,270000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11978.0,-1558.0,1,0.0,0.0,10.0,0,32.81643836
C,F,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21257.0,3860.5,1,0.0,0.0,1.0,1,58.23835616
0,F,N,Y,0.0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21257.0,3860.5,1,0.0,0.0,1.0,1,58.23835616
X,F,N,Y,0.0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9759.0,-2410.0,1,0.0,0.0,14.0,0,26.7369863
C,F,N,Y,0.0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9759.0,-2410.0,1,0.0,0.0,14.0,0,26.7369863
0,F,N,Y,0.0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9759.0,-2410.0,1,0.0,0.0,14.0,0,26.7369863
C,F,N,Y,0.0,67500.0,State servant,Secondary / secondary special,Married,Municipal apartment,-15161.0,-7190.0,1,0.0,0.0,3.0,0,41.5369863
C,M,N,N,0.0,157500.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-9991.0,-766.0,1,0.0,0.0,8.0,0,27.37260274
0,M,N,N,0.0,157500.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-9991.0,-766.0,1,0.0,0.0,8.0,0,27.37260274
X,F,Y,Y,0.0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20018.0,-1732.0,1,0.0,0.0,8.0,0,54.84383562
C,F,Y,Y,0.0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20018.0,-1732.0,1,0.0,0.0,8.0,0,54.84383562
0,F,Y,Y,0.0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20018.0,-1732.0,1,0.0,0.0,8.0,0,54.84383562
C,F,Y,Y,0.0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22780.0,3860.5,1,0.0,0.0,1.0,1,62.4109589
0,F,Y,Y,0.0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22780.0,3860.5,1,0.0,0.0,1.0,1,62.4109589
X,M,N,N,0.0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-10860.0,-1001.0,1,0.0,0.0,16.0,2,29.75342466
C,M,N,N,0.0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-10860.0,-1001.0,1,0.0,0.0,16.0,2,29.75342466
0,M,N,N,0.0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-10860.0,-1001.0,1,0.0,0.0,16.0,2,29.75342466
0,F,N,Y,0.0,112500.0,State servant,Higher education,Civil marriage,With parents,-8940.0,-544.0,1,0.0,0.0,3.0,0,24.49315068
1,F,N,Y,0.0,112500.0,State servant,Higher education,Civil marriage,With parents,-8940.0,-544.0,1,0.0,0.0,3.0,0,24.49315068
X,F,N,Y,0.0,112500.0,State servant,Higher education,Civil marriage,With parents,-8940.0,-544.0,1,0.0,0.0,3.0,0,24.49315068
0,F,N,N,0.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10309.0,-1610.0,1,0.0,0.0,8.0,0,28.24383562
C,F,N,N,0.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10309.0,-1610.0,1,0.0,0.0,8.0,0,28.24383562
C,M,Y,Y,1.0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14939.0,-5384.0,1,0.0,0.0,8.0,0,40.92876712
0,M,Y,Y,1.0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14939.0,-5384.0,1,0.0,0.0,8.0,0,40.92876712
X,M,Y,Y,1.0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14939.0,-5384.0,1,0.0,0.0,8.0,0,40.92876712
C,M,N,N,1.0,225000.0,Working,Higher education,Married,House / apartment,-18093.0,-2493.0,1,0.0,0.0,10.0,0,49.56986301
0,M,N,N,1.0,225000.0,Working,Higher education,Married,House / apartment,-18093.0,-2493.0,1,0.0,0.0,10.0,0,49.56986301
C,M,N,Y,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13525.0,-986.0,1,0.0,0.0,8.0,0,37.05479452
0,M,N,Y,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13525.0,-986.0,1,0.0,0.0,8.0,0,37.05479452
0,M,N,Y,1.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13481.0,-149.0,1,0.0,0.0,0.0,0,36.93424658
X,M,N,Y,1.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13481.0,-149.0,1,0.0,0.0,0.0,0,36.93424658
C,M,N,Y,1.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13481.0,-149.0,1,0.0,0.0,0.0,0,36.93424658
X,F,N,N,0.0,283500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-17630.0,-5080.0,1,0.0,0.0,2.0,2,48.30136986
0,F,N,N,0.0,283500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-17630.0,-5080.0,1,0.0,0.0,2.0,2,48.30136986
C,F,Y,Y,0.0,360000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-23398.0,3860.5,1,0.0,0.0,1.0,1,64.10410959
0,F,Y,Y,0.0,360000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-23398.0,3860.5,1,0.0,0.0,1.0,1,64.10410959
X,F,N,N,2.0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-17001.0,-5004.0,1,0.0,0.0,11.0,0,46.57808219
0,F,N,N,2.0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-17001.0,-5004.0,1,0.0,0.0,11.0,0,46.57808219
C,F,N,N,2.0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-17001.0,-5004.0,1,0.0,0.0,11.0,0,46.57808219
1,F,N,N,2.0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-17001.0,-5004.0,1,0.0,0.0,11.0,0,46.57808219
C,F,N,N,0.0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14046.0,-1306.0,1,0.0,0.0,14.0,0,38.48219178
0,F,N,N,0.0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14046.0,-1306.0,1,0.0,0.0,14.0,0,38.48219178
1,F,N,N,0.0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14046.0,-1306.0,1,0.0,0.0,14.0,0,38.48219178
X,F,N,N,0.0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14046.0,-1306.0,1,0.0,0.0,14.0,0,38.48219178
0,M,Y,Y,0.0,380250.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15960.0,-3574.0,1,0.0,0.0,6.0,2,43.7260274
